Uid,Activity,"state (0:stop, 1:move)",Timestamp,X,Y,Z
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,37:12.9,55.440007,-13.324387,5.385949
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,37:13.0,56.317997,-14.691848,5.481113
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,37:13.1,57.318785,-14.916653,5.322281
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,37:13.2,59.55635,-14.386874,3.049588
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,37:13.3,64.387034,-14.56761,2.393909
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,37:13.4,67.399433,-14.950231,1.879781
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,38:02.9,146.304559,-8.560715,2.092412
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,38:03.0,145.851555,-8.475641,2.104641
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,38:03.1,144.871939,-8.285863,2.157469
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,38:03.2,143.692051,-7.979373,2.250739
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,38:03.3,142.739124,-8.250036,2.182764
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,38:03.4,141.265305,-7.565499,2.993677
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,38:03.5,139.509862,-6.814422,3.580541
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,38:03.6,137.262323,-6.052283,3.80677
